 948 Psc  58  213   4482
 949 Psc  59  214   4490
 950 Psc  60  216   4526
 951 Psc  61  217   4568
 952 Psc  62  221   4627
 953 Psc  63  224   4656
 954 Psc  64  225   4676
 955 Psc  65  230   4757
              231   4758
 956 Psc  66  254   5267
 957 Psc  67  262   5382
 958 Psc  68  274   5575
 959 Psc  69  291   6118
 960 Psc  70        6077
 961 Psc  71  294   6186
 962 Psc  72  308   6397
 963 Psc  73  307   6386
 964 Psc  74  310   6456
              311   6457
 965 Psc  75  319   6557
 966 Psc  76        6476
 967 Psc  77  313   6479
              314   6480
 968 Psc  78  327   6680
 969 Psc  79  328   6695
 970 Psc  80  330   6763
 971 Psc  81  339   6903
 972 Psc  82  349   7034
 973 Psc  83  352   7106
 974 Psc  84  351   7087
 975 Psc  85  360   7318
 976 Psc  86  361   7344
              362   7345
 977 Psc  87  364   7374
 978 Psc  88  367   7446
 979 Psc  89  378   7804
 980 Psc  90  383   7964
 981 Psc  91  389   8126
 982 Psc  92        8442
 983 Psc  93  413   8723
 984 Psc  94  414   8763
 985 Psc  95        8875
 986 Psc  96        9024
 987 Psc  97  432   9100
 988 Psc  98  434   9138
 989 Psc  99  437   9270
 990 Psc 100        9656
 991 Psc 101  455   9766
 992 Psc 102  463   9919
 993 Psc 103       10113
 994 Psc 104       10135
 995 Psc 105  475  10164
 996 Psc 106  489  10380
 997 Psc 107  493  10476
 998 Psc 108*
 999 Psc 109  508  10697
1000 Psc 110  510  10761
1001 Psc 111  549  11559
1002 Psc 112  582  12235
1003 Psc 113  595  12446
              596  12447
1004 Cet   1 9065 224481
1005 Cet   2 9098 225132
1006 Cet   3 9103 225212
1007 Cet   4   11    315
1008 Cet   5   14    352
1009 Cet   6   33    693
1010 Cet   7   48   1038
1011 Cet   8   74   1522
1012 Cet   9   88   1835
1013 Cet  10  101   2273
1014 Cet  11        2629
1015 Cet  12  117   2637
1016 Cet  13  142   3196
1017 Cet  14  143   3229
1018 Cet  15        3512
1019 Cet  16  188   4128
1020 Cet  17  194   4188
1021 Cet  18  203   4307
1022 Cet  19  235   4813
1023 Cet  20  248   5112
1024 Cet  21  255   5268
1025 Cet  22  267   5437
1026 Cet  23  279   5722
1027 Cet  24*
1028 Cet  25  296   6203
1029 Cet  26  301   6288
1030 Cet  27  315   6482
1031 Cet  28  317   6530
1032 Cet  29        6734
1033 Cet  30  329   6706
1034 Cet  31  334   6805
1035 Cet  32  346   6976
1036 Cet  33  347   7014
1037 Cet  34  353   7147
1038 Cet  35        7218
1039 Cet  36        7268
1040 Cet  37  366   7439
1041 Cet  38  368   7476
1042 Cet  39  373   7672
1043 Cet  40        7727
1044 Cet  41        7812
1045 Cet  42  385   8036
1046 Cet  43  393   8335
1047 Cet  44  401   8511
1048 Cet  45  402   8512
1049 Cet  46  412   8705
1050 Cet  47  421   8829
1051 Cet  48  433   9132
1052 Cet  49  451   9672
1053 Cet  50  459   9856
1054 Cet  51  489  10380
1055 Cet  52  509  10700
1056 Cet  53  531  11171
1057 Cet  54  534  11257
1058 Cet  55  539  11353
1059 Cet  56  565  11930
1060 Cet  57  583  12255
1061 Cet  58       12020
1062 Cet  59  585  12274
1063 Cet  60  607  12573
1064 Cet  61  610  12641
1065 Cet  62       13228
1066 Cet  63  639  13468
1067 Cet  64  635  13421
1068 Cet  65  649  13611
1069 Cet  66  650  13612
1070 Cet  67  666  14129
1071 Cet  68  681  14386
1072 Cet  69  689  14652
1073 Cet  70  691  14690
1074 Cet  71  704  15004
1075 Cet  72  708  15130
1076 Cet  73  718  15318
1077 Cet  74*
1078 Cet  75  739  15779
1079 Cet  76  740  15798
1080 Cet  77  752  16074
1081 Cet  78  754  16161
1082 Cet  79       16141
1083 Cet  80  759  16212
1084 Cet  81  771  16400
1085 Cet  82  779  16582
1086 Cet  83  781  16620
1087 Cet  84  790  16765
1088 Cet  85  797  16861
1089 Cet  86  804  16970
1090 Cet  87  813  17094
1091 Cet  88  812  17093
1092 Cet  89  811  17081
1093 Cet  90  818  17206
1094 Cet  91  896  18604
1095 Cet  92  911  18884
1096 Cet  93  910  18883
1097 Cet  94  962  19994
1098 Cet  95  992  20559
1099 Cet  96  996  20630
1100 Cet  97 1007  20791
1101 Eri   1  818  17206
1102 Eri   2  850  17824
1103 Eri   3  874  18322
1104 Eri   4  883  18454
1105 Eri   5  899  18633
1106 Eri   6  889  18535
1107 Eri   7  904  18760
1108 Eri   8  907  18784
1109 Eri   9  917  18953
1110 Eri  10  925  19107
1111 Eri  11  919  18978
1112 Eri  12  963  20010
1113 Eri  13  984  20320
1114 Eri  14  988  20395
1115 Eri  15  994  20610
1116 Eri  16 1003  20720
1117 Eri  17 1070  21790
1118 Eri  18 1084  22049
1119 Eri  19 1088  22203
1120 Eri  20 1100  22470
1121 Eri  21 1111  22713
1122 Eri  22 1121  22920
1123 Eri  23 1136  23249
1124 Eri  24 1146  23363
1125 Eri  25 1150  23413
1126 Eri  26 1162  23614
1127 Eri  27 1173  23754
1128 Eri  28 1181  23878
1129 Eri  29       24371
1130 Eri  30 1202  24388
1131 Eri  31*
1132 Eri  32 1211  24554
             1212  24555
1133 Eri  33 1213  24587
1134 Eri  34 1231  25025
1135 Eri  35 1244  25340
1136 Eri  36 1240  25267
1137 Eri  37 1290  26409
1138 Eri  38 1298  26574
1139 Eri  39 1318  26846
1140 Eri  40 1325  26965
1141 Eri  41 1347  27376
1142 Eri  42 1383  27861
1143 Eri  43 1393  28028
1144 Eri  44 1415  28375
1145 Eri  45 1437  28749
1146 Eri  46 1449  29009
1147 Eri  47 1451  29064
1148 Eri  48 1463  29248
1149 Eri  49 1469  29335
1150 Eri  50 1453  29085
1151 Eri  51 1474  29391
1152 Eri  52 1464  29291
1153 Eri  53 1481  29503
1154 Eri  54 1496  29755
1155 Eri  55 1505  30020
             1506  30021
1156 Eri  56 1508  30076
1157 Eri  57 1520  30211
1158 Eri  58 1532  30495
1159 Eri  59 1538  30606
1160 Eri  60 1549  30814
1161 Eri  61 1560  31109
1162 Eri  62 1582  31512
1163 Eri  63 1608  32008
1164 Eri  64 1611  32045
1165 Eri  65 1617  32249
1166 Eri  66 1657  32964
1167 Eri  67 1666  33111
1168 Eri  68 1673  33256
1169 Eri  69 1679  33328
1170 Ori   1 1543  30652
1171 Ori   2 1544  30739
1172 Ori   3 1552  30836
1173 Ori   4 1556  30959
1174 Ori   5 1562  31139
1175 Ori   6 1569  31283
1176 Ori   7 1570  31295
1177 Ori   8 1567  31237
1178 Ori   9 1580  31421
1179 Ori  10 1601  31767
1180 Ori  11 1638  32549
1181 Ori  12*
1182 Ori  13 1662  33021
1183 Ori  14 1664  33054
1184 Ori  15 1676  33276
1185 Ori  16 1672  33254
1186 Ori  17 1698  33856
1187 Ori  18 1718  34203
1188 Ori  19 1713  34085
1189 Ori  20 1735  34503
1190 Ori  21 1746  34658
1191 Ori  22 1765  35039
1192 Ori  23 1770  35149
1193 Ori  24 1790  35468
1194 Ori  25 1789  35439
1195 Ori  26*
1196 Ori  27 1787  35410
1197 Ori  28 1788  35411
1198 Ori  29 1784  35369
1199 Ori  30 1811  35715
1200 Ori  31 1834  36167
1201 Ori  32 1839  36267
1202 Ori  33 1842  36351
1203 Ori  34 1851  36485
             1852  36486
1204 Ori  35 1864  36653
1205 Ori  36 1855  36512
1206 Ori  37 1876  36822
1207 Ori  38 1872  36777
1208 Ori  39 1879  36861
             1880  36862
1209 Ori  40 1907  37160
1210 Ori  41 1893  37020
             1894  37021
             1895  37022
             1896  37023
1211 Ori  42 1892  37018
1212 Ori  43 1897  37041
1213 Ori  44 1899  37043
1214 Ori  45 1901  37077
1215 Ori  46 1903  37128
1216 Ori  47 1934  37490
1217 Ori  48 1931  37468
1218 Ori  49 1937  37507
1219 Ori  50 1948  37742
             1949  37743
1220 Ori  51 1963  37984
1221 Ori  52 1999  38710
1222 Ori  53 2004  38771
1223 Ori  54 2047  39587
1224 Ori  55 2031  39291
1225 Ori  56 2037  39400
1226 Ori  57 2052  39698
1227 Ori  58 2061  39801
1228 Ori  59 2100  40372
1229 Ori  60 2103  40446
1230 Ori  61 2124  40932
1231 Ori  62 2135  41117
1232 Ori  63 2144  41361
1233 Ori  64 2130  41040
1234 Ori  65*
1235 Ori  66 2145  41380
1236 Ori  67 2159  41753
1237 Ori  68 2193  42509
1238 Ori  69 2198  42545
1239 Ori  70 2199  42560
1240 Ori  71 2220  43042
1241 Ori  72 2223  43153
1242 Ori  73 2229  43247
1243 Ori  74 2241  43386
1244 Ori  75 2247  43525
1245 Ori  76*
1246 Ori  77 2334  45416
1247 Ori  78 2335  45433
1248 Lep   1 1634  32503
1249 Lep   2 1654  32887
1250 Lep   3 1696  33802
1251 Lep   4 1705  33949
1252 Lep   5 1702  33904
1253 Lep   6 1756  34816
1254 Lep   7 1757  34863
1255 Lep   8 1783  35337
1256 Lep   9 1829  36079
1257 Lep  10 1849  36473
1258 Lep  11 1865  36673
1259 Lep  12 1968  38090
1260 Lep  13 1983  38393
1261 Lep  14 1998  38678
1262 Lep  15 2035  39364
1263 Lep  16 2085  40136
1264 Lep  17 2148  41511
1265 Lep  18 2155  41695
1266 Lep  19 2168  42042
1267 Mon   1 2107  40535
1268 Mon   2 2108  40536
1269 Mon   3 2128  40967
1270 Mon   4       42116
1271 Mon   5 2227  43232
1272 Mon   6 2255  43760
1273 Mon   7 2273  44112
1274 Mon   8 2298  44769
             2299  44770
1275 Mon   9       45418
1276 Mon  10 2344  45546
1277 Mon  11 2356  45725
             2357  45726
             2358  45727
1278 Mon  12 2382  46241
1279 Mon  13 2385  46300
1280 Mon  14 2404  46642
1281 Mon  15 2456  47839
1282 Mon  16 2494  48977
1283 Mon  17 2503  49161
1284 Mon  18 2506  49293
1285 Mon  19 2648  52918
1286 Mon  20 2701  54810
1287 Mon  21 2707  55057
1288 Mon  22 2714  55185
1289 Mon  23       55533
1290 Mon  24 2744  56003
1291 Mon  25 2927  61064
1292 Mon  26 2970  61935
1293 Mon  27 3122  65695
1294 Mon  28 3141  65953
1295 Mon  29 3188  67594
1296 Mon  30 3314  71155
1297 Mon  31 3459  74395
1298 CMa   1 2282  44402
1299 CMa   2 2294  44743
1300 CMa   3 2296  44762
1301 CMa   4 2387  46328
1302 CMa   5 2414  46933
1303 CMa   6 2423  47138
1304 CMa   7 2429  47205
1305 CMa   8 2443  47442
1306 CMa   9 2491  48915
1307 CMa  10 2492  48917
1308 CMa  11 2504  49229
1309 CMa  12 2509  49333
1310 CMa  13 2538  50013
1311 CMa  14 2574  50778
1312 CMa  15 2571  50707
1313 CMa  16 2580  50877
1314 CMa  17 2588  51055
1315 CMa  18 2593  51250
1316 CMa  19 2590  51199
1317 CMa  20 2596  51309
1318 CMa  21 2618  52089
1319 CMa  22 2646  52877
1320 CMa  23 2657  53244
1321 CMa  24 2653  53138
1322 CMa  25 2693  54605
1323 CMa  26 2718  55522
1324 CMa  27 2745  56014
1325 CMa  28 2749  56139
1326 CMa  29 2781  57060
1327 CMa  30 2782  57061
1328 CMa  31 2827  58350
1329 CMi   1 2820  58187
1330 CMi   2 2828  58367
1331 CMi   3 2845  58715
1332 CMi   4 2854  58972
1333 CMi   5 2851  58923
1334 CMi   6 2864  59294
1335 CMi   7 2880  59881
1336 CMi   8 2887  60111
1337 CMi   9 2901  60357
1338 CMi  10 2943  61421
1339 CMi  11 3008  62832
1340 CMi  12*
1341 CMi  13 3059  63975
1342 CMi  14 3110  65345
1343 Pup   1 2993  62576
1344 Pup   2 3009  62863
             3010  62864
1345 Pup   3 2996  62623
1346 Pup   4 3015  62952
1347 Pup   5 3029  63336
1348 Pup   6 3044  63697
1349 Pup   7 3045  63700
1350 Pup   8 3063  64077
1351 Pup   9 3064  64096
1352 Pup  10 3073  64238
1353 Pup  11 3102  65228
1354 Pup  12 3123  65699
1355 Pup  13 3145  66141
1356 Pup  14 3168  66834
1357 Pup  15 3185  67523
1358 Pup  16 3192  67797
1359 Pup  17*
1360 Pup  18 3202  68146
1361 Pup  19 3211  68290
1362 Pup  20 3229  68752
1363 Pup  21 3257  69665
1364 Pup  22 3289  70673
1365 Hya   1 3297  70958
1366 Hya   2 3321  71297
1367 Hya   3 3398  72968
1368 Hya   4 3410  73262
1369 Hya   5 3418  73471
1370 Hya   6 3431  73840
1371 Hya   7 3454  74280
1372 Hya   8*
1373 Hya   9 3441  74137
1374 Hya  10 3469  74591
1375 Hya  11 3482  74874
1376 Hya  12 3484  74918
1377 Hya  13 3492  75137
1378 Hya  14 3500  75333
1379 Hya  15 3523  75737
1380 Hya  16 3547  76294
1381 Hya  17 3552  76369
             3553  76370
1382 Hya  18 3613  77996
1383 Hya  19 3630  78556
1384 Hya  20 3641  78732
1385 Hya  21 3655  79193
1386 Hya  22 3665  79469
1387 Hya  23 3681  79910
1388 Hya  24 3683  79931
1389 Hya  25       80105
1390 Hya  26 3706  80499
1391 Hya  27 3709  80586
1392 Hya  28 3738  81420
1393 Hya  29 3744  81728
1394 Hya  30 3748  81797
1395 Hya  31 3759  81997
1396 Hya  32 3787  82446
1397 Hya  33 3814  82870
1398 Hya  34 3832  83373
1399 Hya  35 3845  83618
1400 Hya  36*
1401 Hya  37 3846  83650
1402 Hya  38 3849  83754
1403 Hya  39 3903  85444
1404 Hya  40 3970  87504
1405 Hya  41 3994  88284
1406 Hya  42 4094  90432
1407 Hya  43       91369
1408 Hya  44 4145  91550
1409 Crt   1 4156  91880
1410 Crt   2 4171  92214
1411 Crt   3 4214  93397
1412 Crt   4 4232  93813
1413 Crt   5       94046
1414 Crt   6 4251  94388
1415 Crt   7 4287  95272
1416 Crt   8 4302  95698
1417 Crt   9 4314  96202
1418 Crt  10 4334  96819
1419 Crt  11 4343  97277
1420 Crt  12 4382  98430
1421 Crt  13 4395  98991
1422 Crt  14 4402  99167
1423 Crt  15 4405  99211
1424 Crt  16 4416  99564
1425 Crt  17 4443 100286
             4444 100287
1426 Crt  18 4449 100393
1427 Crt  19 4450 100407
1428 Crt  20 4458 100623
1429 Crt  21 4468 100889
1430 Crt  22 4469 100893
1431 Crt  23 4473 100953
1432 Crt  24 4488 101198
1433 Crt  25 4494 101431
1434 Crt  26 4503 101666
1435 Crt  27 4514 102070
1436 Crt  28 4552 103192
1437 Crt  29 4565 103596
1438 Crt  30 4567 103632
1439 Crt  31 4590 104337
1440 Crv   1 4623 105452
1441 Crv   2 4630 105707
1442 Crv   3 4635 105850
1443 Crv   4 4662 106625
1444 Crv   5 4696 107348
1445 Crv   6 4711 107815
1446 Crv   7 4757 108767
1447 Crv   8 4775 109085
1448 Crv   9 4786 109379
1449 Hya  45 4958 114149
1450 Hya  46 5020 115659
1451 Hya  47 5250 121847
1452 Hya  48 5257 122066
1453 Hya  49 5287 123123
1454 Hya  50 5312 124206
1455 Hya  51 5381 125932
1456 Hya  52 5407 126769
1457 Hya  53 5484 129433
1458 Hya  54 5497 129926
1459 Hya  55 5514 130158
1460 Hya  56 5516 130259
1461 Hya  57 5517 130274
1462 Hya  58 5526 130694
1463 Hya  59 5577 132219
1464 Hya  60 5591 132851
1465 Sex   1 3827  83240
1466 Sex   2 3834  83425
1467 Sex   3       84882
1468 Sex   4 3893  85217
1469 Sex   5       85294
1470 Sex   6 3899  85364
1471 Sex   7 3906  85504
1472 Sex   8 3909  85558
1473 Sex   9       85762
1474 Sex  10 3926  86080
1475 Sex  11 3938  86369
1476 Sex  12 3945  86611
1477 Sex  13 3961  87301
1478 Sex  14 3973  87682
1479 Sex  15 3981  87887
1480 Sex  16       88048
1481 Sex  17 3989  88195
1482 Sex  18 3996  88333
1483 Sex  19 4004  88547
1484 Sex  20       88697
1485 Sex  21       88764
1486 Sex  22 4042  89254
1487 Sex  23 4064  89688
1488 Sex  24       90043
1489 Sex  25 4082  90044
1490 Sex  26       90473
1491 Sex  27       90485
1492 Sex  28*
1493 Sex  29 4116  90882
1494 Sex  30 4119  90994
1495 Sex  31       91011
1496 Sex  32       91256
1497 Sex  33 4182  92588
1498 Sex  34       92749
1499 Sex  35 4193  92841
1500 Sex  36 4201  93102
1501 Sex  37 4207  93244
1502 Sex  38       93431
1503 Sex  39       93704
1504 Sex  40 4229  93742
1505 Sex  41 4237  93903
1506 Cen   1 5168 119756
1507 Cen   2 5192 120323
1508 Cen   3 5210 120709
             5211 120710
1509 Cen   4 5221 120955
1510 Cen   5 5288 123139
1511 Lup   1 5660 135153
1512 Lup   2 5686 135758
1513 Lup   3 5820 139521
1514 Lup   4 5839 140008
1515 Lup   5 5883 141556
1516 PsA   1 8039 199951
1517 PsA   2 8076 200763
1518 PsA   3 8110 201901
1519 PsA   4 8135 202627
1520 PsA   5 8214 204394
1521 PsA   6 8230 204854
1522 PsA   7 8256 205529
1523 PsA   8 8253 205471
1524 PsA   9 8305 206742
1525 PsA  10 8326 207155
1526 PsA  11      208851
1527 PsA  12 8386 209014
1528 PsA  13 8405 209476
1529 PsA  14 8431 210049
1530 PsA  15 8447 210302
1531 PsA  16 8478 210934
1532 PsA  17 8576 213398
1533 PsA  18 8628 214748
1534 PsA  19 8637 214966
1535 PsA  20      215452
1536 PsA  21 8693 216210
1537 PsA  22 8695 216336
1538 PsA  23 8720 216763
1539 PsA  24 8728 216956
1540 Cas   1 8797 218376
1541 Cas   2 8822 218753
1542 Cas   3*
1543 Cas   4 8904 220652
1544 Cas   5 9008 223165
1545 Cas   6 9018 223385
1546 Cas   7 9045 224014
1547 Cas   8 9071 224572
1548 Cas   9 9100 225180
1549 Cas  10    7    144
1550 Cas  11   21    432
1551 Cas  12   93   2011
1552 Cas  13  121   2729
1553 Cas  14  123   2772
1554 Cas  15  130   2905
1555 Cas  16  137   3038
1556 Cas  17  153   3360
1557 Cas  18  168   3712
1558 Cas  19  179   3901
1559 Cas  20  184   4058
1560 Cas  21  192   4161
1561 Cas  22  193   4180
1562 Cas  23  208   4382
1563 Cas  24  219   4614
1564 Cas  25  223   4636
1565 Cas  26  253   5234
1566 Cas  27  264   5394
1567 Cas  28  265   5395
1568 Cas  29*
1569 Cas  30  321   6582
1570 Cas  31  336   6829
1571 Cas  32  345   6972
1572 Cas  33  343   6961
1573 Cas  34  382   7927
1574 Cas  35  384   8003
1575 Cas  36  399   8491
1576 Cas  37  403   8538
1577 Cas  38  427   9021
1578 Cas  39  442   9408
1579 Cas  40  456   9774
1580 Cas  41*
1581 Cas  42  480  10250
1582 Cas  43  478  10221
1583 Cas  44  491  10425
1584 Cas  45  542  11415
1585 Cas  46  548  11529
1586 Cas  47  581  12230
1587 Cas  48  575  12111
1588 Cas  49  592  12339
1589 Cas  50  580  12216
1590 Cas  51       12441
1591 Cas  52  586  12279
1592 Cas  53  589  12301
1593 Cas  54       12800
1594 Cas  55  640  13474
1595 And   1 8762 217675
1596 And   2 8766 217782
1597 And   3 8780 218031
1598 And   4 8804 218452
1599 And   5 8805 218470
1600 And   6 8825 218804
1601 And   7 8830 219080
1602 And   8 8860 219734
1603 And   9 8864 219815
1604 And  10 8876 219981
1605 And  11 8874 219945
1606 And  12 8885 220117
1607 And  13 8913 220885
1608 And  14 8930 221345
1609 And  15 8947 221756
1610 And  16 8961 222107
1611 And  17 8965 222173
1612 And  18 8967 222304
1613 And  19 8976 222439
1614 And  20 9003 223047
1615 And  21   15    358
1616 And  22   27    571
1617 And  23   41    905
1618 And  24   63   1280
1619 And  25   68   1404
1620 And  26   70   1438
1621 And  27   82   1671
1622 And  28  114   2628
1623 And  29  154   3369
1624 And  30  163   3546
1625 And  31  165   3627
1626 And  32  175   3817
1627 And  33             M 31
1628 And  34  215   4502
1629 And  35  226   4727
1630 And  36  258   5286
1631 And  37  269   5448
1632 And  38  271   5516
1633 And  39  290   6116
1634 And  40  291   6118
1635 And  41  324   6658
1636 And  42  335   6811
1637 And  43  337   6860
1638 And  44  340   6920
1639 And  45  348   7019
1640 And  46  390   8207
1641 And  47  395   8374
1642 And  48  417   8799
1643 And  49  430   9057
1644 And  50  458   9826
1645 And  51  464   9927
1646 And  52  469  10072
1647 And  53  477  10205
1648 And  54  496  10516
1649 And  55  543  11428
1650 And  56  557  11749
1651 And  57  603  12533
              604  12534
1652 And  58  620  13041
1653 And  59  628  13294
              629  13295
1654 And  60  643  13520
1655 And  61*
1656 And  62  670  14212
1657 And  63  682  14392
1658 And  64  694  14770
1659 And  65  699  14872
1660 And  66  709  15138
1661 Tri   1       10407
1662 Tri   2  544  11443
1663 Tri   3  599  12471
1664 Tri   4  622  13161
1665 Tri   5  634  13372
1666 Tri   6  642  13480
1667 Tri   7  655  13869
1668 Tri   8  660  13974
1669 Tri   9  664  14055
1670 Tri  10  675  14252
1671 Tri  11  712  15176
1672 Tri  12  717  15257
1673 Tri  13  720  15335
1674 Tri  14  736  15656
1675 Tri  15  750  16058
1676 Tri  16  830  17471
1677 Per   1  533  11241
1678 Per   2  536  11291
1679 Per   3  568  11949
1680 Per   4  590  12303
1681 Per   5  627  13267
1682 Per   6  645  13530
1683 Per   7  662  13994
1684 Per   8  661  13982
1685 Per   9  685  14489
1686 Per  10  696  14818
1687 Per  11  785  16727
1688 Per  12  788  16739
1689 Per  13  799  16895
1690 Per  14  800  16901
1691 Per  15  834  17506
1692 Per  16  840  17584
1693 Per  17  843  17709
1694 Per  18  854  17878
1695 Per  19*
1696 Per  20  855  17904
1697 Per  21  873  18296
1698 Per  22  879  18411
1699 Per  23  915  18925
1700 Per  24  882  18449
1701 Per  25  921  19058
1702 Per  26  936  19356
1703 Per  27  941  19476
1704 Per  28  947  19656
1705 Per  29  987  20365
1706 Per  30  982  20315
1707 Per  31  989  20418
1708 Per  32 1002  20677
1709 Per  33 1017  20902
1710 Per  34 1044  21428
1711 Per  35 1052  21552
1712 Per  36 1069  21770
1713 Per  37 1087  22192
1714 Per  38 1131  23180
1715 Per  39 1122  22928
1716 Per  40 1123  22951
1717 Per  41 1135  23230
1718 Per  42 1177  23848
1719 Per  43 1210  24546
1720 Per  44 1203  24398
1721 Per  45 1220  24760
1722 Per  46 1228  24912
1723 Per  47 1261  25642
1724 Per  48 1273  25940
1725 Per  49 1277  25975
1726 Per  50 1278  25998
1727 Per  51 1303  26630
1728 Per  52 1306  26673
1729 Per  53 1350  27396
1730 Per  54 1343  27348
1731 Per  55 1377  27777
1732 Per  56 1379  27786
1733 Per  57 1434  28704
1734 Per  58 1454  29094
1735 Per  59 1494  29722
1736 Cam   1 1417  28446
1737 Cam   2 1466  29316
1738 Cam   3 1467  29317
1739 Cam   4 1511  30121
1740 Cam   5 1555  30958
1741 Cam   6       31189
1742 Cam   7 1568  31278
1743 Cam   8 1588  31579
1744 Cam   9 1542  30614
1745 Cam  10 1603  31910
1746 Cam  11 1622  32343
1747 Cam  12 1623  32357
1748 Cam  13*
1749 Cam  14 1678  33296
1750 Cam  15 1719  34233
1751 Cam  16 1751  34787
1752 Cam  17 1802  35583
1753 Cam  18 1828  36066
1754 Cam  19 1857  36570
1755 Cam  20       36770
1756 Cam  21       37136
1757 Cam  22       37070
1758 Cam  23 1943  37638
1759 Cam  24 1941  37601
1760 Cam  25       37735
1761 Cam  26 1969  38091
1762 Cam  27*
1763 Cam  28       38129
1764 Cam  29 1992  38618
1765 Cam  30 2006  38831
1766 Cam  31 2027  39220
1767 Cam  32 2029  39283
1768 Cam  33       39724
1769 Cam  34 2079  40062
1770 Cam  35 2123  40873
1771 Cam  36 2165  41927
1772 Cam  37 2152  41597
1773 Cam  38       41783
1774 Cam  39       41782
1775 Cam  40 2201  42633
1776 Cam  41       47005
1777 Cam  42 2490  48879
1778 Cam  43 2511  49340
1779 Cam  44       55944
1780 Cam  45       56099
1781 Cam  46       56243
1782 Cam  47 2772  56820
1783 Cam  48       60844
1784 Cam  49 2977  62140
1785 Cam  50 2969  61931
1786 Cam  51 2975  62066
1787 Cam  52 3077  64347
1788 Cam  53 3109  65339
1789 Cam  54 3119  65626
1790 Cam  55 3182  67447
1791 Cam  56 3221  68457
1792 Cam  57 3245  69148
1793 Cam  58 3254  69548
1794 Aur   1 1533  30504
1795 Aur   2 1551  30834
1796 Aur   3 1577  31398
1797 Aur   4 1592  31647
1798 Aur   5 1599  31761
1799 Aur   6 1602  31780
1800 Aur   7 1605  31964
1801 Aur   8 1612  32068
1802 Aur   9 1637  32537
1803 Aur  10 1641  32630
1804 Aur  11 1689  33641
1805 Aur  12       33988
1806 Aur  13 1708  34029
1807 Aur  14 1706  33959
1808 Aur  15 1729  34411
1809 Aur  16 1726  34334
1810 Aur  17 1728  34364
1811 Aur  18 1734  34499
1812 Aur  19 1740  34578
1813 Aur  20 1749  34759
1814 Aur  21 1773  35186
1815 Aur  22 1768  35076
1816 Aur  23 1791  35497
1817 Aur  24 1805  35620
1818 Aur  25 1843  36371
1819 Aur  26 1914  37269
1820 Aur  27 1971  38104
1821 Aur  28       38604
1822 Aur  29 1995  38656
1823 Aur  30 2029  39283
1824 Aur  31 2011  38944
1825 Aur  32 2012  39003
1826 Aur  33 2077  40035
1827 Aur  34 2088  40183
1828 Aur  35 2091  40239
1829 Aur  36 2101  40394
1830 Aur  37 2095  40312
1831 Aur  38 2119  40801
1832 Aur  39 2132  41074
1833 Aur  40 2143  41357
1834 Aur  41 2175  42126
             2176  42127
1835 Aur  42 2228  43244
1836 Aur  43 2239  43380
1837 Aur  44 2219  43039
1838 Aur  45 2264  43905
1839 Aur  46 2289  44537
1840 Aur  47 2338  45466
1841 Aur  48 2332  45412
1842 Aur  49 2398  46553
1843 Aur  50 2427  47174
1844 Aur  51 2419  47070
1845 Aur  52 2420  47100
1846 Aur  53 2425  47152
1847 Aur  54 2438  47395
1848 Aur  55 2459  47914
1849 Aur  56 2483  48682
1850 Aur  57 2487  48781
1851 Aur  58 2516  49520
1852 Aur  59 2539  50018
1853 Aur  60 2541  50037
1854 Aur  61 2547  50204
1855 Aur  62 2600  51440
1856 Aur  63 2696  54716
1857 Aur  64 2753  56221
1858 Aur  65 2793  57264
1859 Aur  66 2805  57669
1860 Lyn   1 2215  42973
1861 Lyn   2 2238  43378
1862 Lyn   3       43749
1863 Lyn   4 2257  43812
1864 Lyn   5 2293  44708
1865 Lyn   6 2331  45410
1866 Lyn   7 2376  46101
1867 Lyn   8 2394  46480
1868 Lyn   9       46318
1869 Lyn  10       46635
1870 Lyn  11 2402  46590
1871 Lyn  12 2470  48250
1872 Lyn  13 2477  48432
1873 Lyn  14 2520  49618
1874 Lyn  15 2560  50522
1875 Lyn  16 2585  50973
1876 Lyn  17       53633
1877 Lyn  18 2715  55280
1878 Lyn  19 2783  57102
             2784  57103
1879 Lyn  20       57066
1880 Lyn  21 2818  58142
1881 Lyn  22 2849  58855
1882 Lyn  23 2929  61106
1883 Lyn  24 2946  61497
1884 Lyn  25 3065  64106
1885 Lyn  26 3066  64144
1886 Lyn  27 3173  67006
1887 Lyn  28 3167  66824
1888 Lyn  29 3235  68930
1889 Lyn  30 3254  69548
1890 Lyn  31 3275  70272
1891 Lyn  32 3365  72291
1892 Lyn  33 3377  72524
1893 Lyn  34 3422  73593
1894 Lyn    *
1895 Lyn  35 3508  75506
1896 Lyn  36 3652  79158
1897 Lyn  37 3697  80290
1898 Lyn  38 3690  80081
1899 Lyn  39       80608
1900 Lyn  40 3705  80493
1901 Lyn  41 3743  81688
1902 Lyn  42 3829  83287
1903 Lyn  43 3851  83805
1904 Lyn  44 3870  84335
1905 LMi   1 3409  73192
1906 LMi   2       73427
1907 LMi   3       73508
1908 LMi   4 3423  73596
1909 LMi   5 3499  75332
1910 LMi   6 3723  80956
1911 LMi   7 3764  82087
1912 LMi   8 3769  82198
1913 LMi   9 3791  82522
1914 LMi  10 3800  82635
1915 LMi  11 3815  82885
1916 LMi  12*
1917 LMi  13 3857  83951
1918 LMi  14       84453
1919 LMi  15 3881  84737
